,474
favored,24
toiling,2
houses,18
reason,36
base,1
put,7
earliest,11
revolutionary,4
diffused,2
american,81
herrera's,1
corrupting,1
assign,1
probability,4
unfeigned,2
occurrence,1
inure,1
obedience,3
transcendent,1
hundred,3
passed,57
authors,7
translation,1
scheme,5
miseries,2
anticipate,1
aristocracy,3
tunis,1
irrefragable,1
toward,23
deciding,2
affirmative,3
sheet,2
concentration,1
option,1
lie,5
constructions,2
unappropriated,1
empowered,2
officers,75
cargoes,4
nonslaveholding,2
useless,1
command,40
experienced,3
frauds,1
bankruptcy--are,1
exempted,4
plunder,2
approved,13
salary,1
clear,9
unreasonable,3
unreasonably,1
succor,2
creeks,3
perseverance,3
one-eighth,1
fiercest,1
consonant,1
northern,7
justice,32
surveyed,6
circle,1
combinations,5
during,109
imitating,2
sacrificed,1
adhering,1
alteration,2
sacrifices,1
thwarts,1
recommendations,10
stockades,1
seventeen,2
patriotism,8
plausible,2
aims,1
close,16
constellation,1
probable,12
horrid,1
seventieth,1
won,3
probably,27
conditions,10
years',1
poorer,3
rudiments,1
abruptly,3
both,70
minorities,4
forgotten,1
protector,1
manners,1
whatever,20
unfolded,1
vessel,3
vindicating,3
complied,2
unrestrained,2
described,1
inadmissible,2
exert,4
coarse,2
maintenance,12
collected,35
threaten,1
territory,146
instructing,1
box,2
compromises,5
citizen,16
else,1
lives,3
utmost,9
look,8
animates,1
governor,9
while,71
confederacy,10
endanger,5
animated,2
unexampled,3
voters,1
funded,4
herein,1
rulers,6
ready,24
fairer,1
grant,6
belong,6
unpromising,1
modification,9
composition,1
conflict,6
used,15
temporary,30
arbitrators,1
uses,2
dissimilarity,2
herewith,25
older,1
increases,2
obviously,1
cherokee,5
abstain,6
bearer,1
judgments,1
blockhouse,1
settlements,13
confiscation,3
quarters,3
marque,3
inlets,3
elect,2
lieutenant-governor,1
$,158
guaranteed,2
exercising,2
questioned,6
harmonize,1
remaining,8
march,49
dominions,5
wiser,2
overthrown,3
excluding,3
pillar,1
stagnate,1
resorted,9
strife,3
popular,13
aliment,1
fathers,5
creation,4
some,86
urgent,3
delivered,8
describing,1
exceeding,11
providence,6
civilization,4
inconvenience,5
run,2
lakes,2
colonization,3
step,7
abroad,14
wealth,25
faith,16
bureaus,2
entailed,1
monarchical,3
silence,1
seeing,2
within,108
unimpaired,3
dissatisfaction,1
rolls,1
supplicating,1
accountability,1
intervenes,1
manufacture,3
withholding,4
himself,8
duly,7
healthful,1
brazos,2
reiterated,3
inclose,2
properly,16
authority,86
russian,1
warlike,4
quorum,5
vacancies,2
foresight,1
politic,1
accustomed,4
similar,38
ordered,11
metals,5
reopening,1
unwise,3
federative,4
objection,4
application,8
recognition,9
remunerating,4
department,54
draw,3
spectators,1
resign,2
regulations,1
rested,1
validity,1
reservation,1
approving,2
restrained,2
structure,2
hanover,1
independently,2
practically,8
sounder,2
infringing,1
requires,9
degrade,1
undisposed,2
cheerful,1
proposition,20
notify,1
go,2
compact,6
excludes,1
suits,1
excluded,2
friendly,20
prudence,1
miners,1
convoked,1
yourselves,3
meant,4
positions,6
inspection,1
enforce,7
comforts,3
encroachment,1
imbecility,1
ardent,4
honors,2
mischiefs,2
edifice,1
guaranties,5
prejudicially,1
harmonious,2
melancholy,2
commercial,37
fifteenth,1
following,8
canals,1
enterprising,4
convert,4
repel,9
products,15
examining,1
foresee,3
danger,25
well-disposed,1
addressed,12
announced,5
blockaded,3
remains,17
that--,28
blockades,1
contentment,2
reflects,1
formally,3
becomes,13
judicial--must,1
appointed,29
sanctions,1
lapse,4
salas,1
crossed,2
servants,2
vexatious,1
meet,23
conformity,6
control,21
atone,1
sought,8
voice,5
undeceive,1
hesitate,2
defective,2
arrangement,9
located,2
sentiments,2
frontiers,2
reestablish,1
circular,2
fostered,1
chiefs,2
insufficient,1
foment,1
advocated,1
fieldworks,1
advocates,3
rebellious,2
including,34
cruise,1
converting,2
subversive,1
exclusion,1
thence,7
guerrilla,2
pensioners,1
pure,2
hands,27
adjournment,4
magnitude,1
mode,25
crossing,1
shaking,1
upward,1
despots,1
globe,3
ills,1
pursuits,15
aggravated,5
promulgation,1
exceeded,7
special,9
gallant,8
relate,1
rival,4
cause,43
achievements,1
wines,2
delegates,4
attending,2
delegated,6
hostile,15
determining,3
route,2
ask,7
keep,4
diminishes,1
designed,5
prospective,1
possessing,4
powerful,10
improving,3
art,1
precisely,1
quality,8
long,64
bears,1
achieved,11
relations,59
attack,7
belligerents,1
fairest,1
circulate,1
punish,1
manufactories,1
overwhelming,1
herself,23
ultimatum,2
well-established,1
submitted,22
claim,16
providing,6
distinguished,7
descriptions,1
alleghanies,1
enforced,7
lightly,2
unchanged,5
thereto,4
need,4
constrained,6
border,2
pursued,10
able,12
battles,7
procrastinated,1
ably,1
instance,7
issuing,4
connected,15
but,255
expired,2
consequences,11
proceedings,8
enjoyments,1
stationing,1
affair,1
violation,17
well-being,1
soldiers,19
allaying,1
partners,1
based,7
fuel,1
employed,27
doubting,2
commendation,3
purchasing,1
maritime,6
joint,25
legitimate,10
magistrate,2
leases,2
ascended,1
endless,1
places,18
imperious,1
oppressively,1
she,58
contain,8
miscalled,1
persist,1
omitting,1
capitalists,4
operated,4
humane,2
oldenburg,1
tend,12
written,3
allotted,1
neither,15
sole,1
importance,39
remitting,1
interfere,7
spared,1
ameliorations,1
approval,12
precious,6
distribution,7
limits,64
career,4
minds,5
admit,8
manifestations,1
flocking,1
estimation,3
cordial,3
habitual,2
congresses,1
accomplishing,2
tread,1
addition,19
discrimination,4
cent,13
immense,12
treat,3
armistice,1
diversity,1
expenditure,11
ours,6
debtor,2
soundest,1
resident,2
surface,1
examined,3
capture,4
patriot's,1
janeiro,1
tripoli,1
strange,1
northwest,2
kingly,1
party,19
fide,1
rightfully,6
effect,65
privations,7
fierce,2
frequently,2
destruction,4
scarcely,6
transaction,2
reflection,1
i,322
obstacles,4
well,78
restore,13
discord,1
savannah,1
accurate,2
free-men,1
mistaken,2
sources,12
ablest,1
distant,21
skill,6
undeceived,1
deposits,1
extends,1
warrant,3
intimated,1
definitive,2
fate,3
devised,5
cupidity,1
burden,6
immediately,21
intersection,3
prominent,1
loss,8
necessary,101
lost,4
payments,5
lose,1
therein,2
shed,5
belonged,3
motive,1
redress,31
trammels,1
proofs,4
broad,3
objected,3
delaware,1
salubrity,2
demonstrated,5
limitations,5
reaching,1
journal,1
monetary,2
expansion,3
imperfectly,1
prohibited,4
refuge,3
freedom,9
overtrading,1
sinister,1
recognized,24
compatible,1
dominion,5
persuaded,1
equally,21
contending,2
fettered,1
previously,12
washington,20
additions,3
cuevas,1
doubtless,4
mississippi,15
rejoice,2
additional,45
imperial,1
north,38
norte,15
neutral,3
gain,4
courts,7
highest,12
he,200
annuities,2
signed,10
cruel,1
converted,9
limit,5
display,3
mechanics,2
plenipotentiaries,4
devise,1
reservations,1
universal,4
post-roads,2
resented,1
education,5
diego,3
functions,1
contest,2
importations,3
offensive,2
disposing,1
liberal,30
insults,8
friends,6
appoint,3
portion,56
determination,8
commencement,16
aided,3
discriminations--,1
dissolution,2
protest,2
habiliments,1
trodden,1
consists,7
captain,3
whose,19
calculate,3
tehuantepec,1
boundless,1
presents,7
bays,5
teaching,1
sway,2
destitution,1
void,1
misunderstanding,3
agitations,2
govern,8
affect,5
vast,21
clothed,5
companies,3
convenience,7
enhance,1
landlords,1
force,80
concise,1
likely,4
subordinate,4
even,35
desirous,3
integrity,1
panama,5
asia,1
new,142
net,3
ever,50
harbors,14
deemed,48
repugnance,1
never,41
drew,2
met,8
possibility,4
active,7
rests,1
usurpations,1
tolerating,1
credit,17
clerkship,1
permit,11
adopting,5
suitable,13
government--the,1
campaign,2
moral,4
criminals,1
army,144
arms,32
call,27
recommend,60
survive,1
supporters,1
revolutions--all,1
expose,1
wars,4
warn,1
ward,1
inhabited,2
emporiums,1
room,1
rights,83
interposition,3
exceptions,1
give,36
assent,5
constitution--but,1
involve,2
surveyor,5
advancing,4
messrs,2
answer,15
construe,1
commencing,3
minority,2
reconciled,1
indignity,1
long-continued,2
president,111
inactivity,1
purchase,11
attempt,16
third,10
maintain,24
capitalist,1
operate,8
operations,40
foresaw,2
cession,17
agriculturists,1
appropriating,4
shipbuilders,1
partisans,2
before,87
personal,9
crew,1
better,17
enlisted,3
discharges,2
weeks,3
confidently,16
churubusco,1
combination,1
weakness,3
arrested,4
disputed,4
victories,5
bona,1
operatives,2
side,8
lofty,1
interruption,1
successively,1
principles,30
taught,1
trading,1
forgot,1
navy,67
lawyers,1
cherokees,12
collector,1
merchants,3
restricted,3
western--whence,1
surprise,2
interchanging,1
consummating,1
resume,1
ascending,1
bestow,2
curtailment,1
struggle,6
professions,1
messages,3
deems,1
signature,11
twenty-two,1
thereon,6
thereof,9
immensely,1
indicate,1
dwell,3
solemnly,5
somewhat,1
peculiar,6
distance,2
anxiety,3
enabled,8
preparation,3
matter,9
deserving,1
bidder,1
superadded,1
usages,1
modern,7
mind,6
seen,13
seem,9
seek,11
expeditions,2
impotent,2
desist,1
hoods,1
regular,18
reimbursement,2
don,1
observation,1
medical,1
incompatible,2
m,2
reassertion,1
points,12
principle,49
breathed,1
were--whether,1
uncontroverted,1
jurisdiction,23
ending,17
treaties,17
attempts,6
chartered,3
thirds,1
judges,1
resisting,1
explain,1
debts,6
judged,2
exports,10
above,6
stop,2
perceive,5
convulsed,2
raiment,1
comply,1
fields,1
bay,5
bad,1
favors,3
fertility,2
reference,6
imitate,1
decided,13
incorporating,1
subject,109
brazil,2
voyage,3
said,36
inappropriate,3
artificial,3
prince,2
equals,1
suggested,10
uncertainty,1
against,114
distinction,4
contribution,3
initiative,2
springs,1
administrations,3
apprehended,8
proceeded,5
puts,1
basis,5
three,19
commission,11
afloat,1
interest,54
entered,11
deeper,2
prosperous,10
quantities,11
personally,2
regretted,5
harshness,1
exception,4
near,13
suppose,4
imperatively,1
religious--which,1
murders,3
anchor,1
twenty-four,2
seven,8
mexico,490
is,771
encamped,2
defeated,2
in,2065
if,202
grown,2
waging,1
belli,1
make,84
unfortunate,4
colonies,2
grows,1
entitled,21
meets,1
governors,2
fremont,1
declaring,5
opulent,1
delight,2
supposing,1
jealous,2
reconquer,6
opportunity,13
butter,1
practiced,2
changes,4
failing,3
approbation,3
materials,1
resuming,1
claims,44
investments,3
left,31
protocol,17
perpetration,2
just,88
wasteful,3
vancouvers,2
assigned,9
assignee,2
human,7
facts,18
yet,42
pecuniary,13
regarded,12
character,62
defray,7
justices,1
designate,1
beholds,1
involuntary,2
auspicious,2
feelings,6
dignity,1
visible,1
performing,5
unnecessary,9
notorious,1
navy-yards,2
signal,5
commanders,13
conciliation,3
assimilating,1
maxim,3
dead,1
dear,3
repelling,1
undisturbed,2
notification,1
distrust,1
conquering,1
afternoon,1
commit,7
marshal,1
ores,1
coins,2
formerly,4
amounted,8
down,12
lies,6
doctrine,9
lieu,1
preemption,7
jealousy,2
approximate,3
victorious,4
fraction,1
bolivia,1
starve,1
form,41
evinces,1
landing,2
failure,9
powerfully,2
surrender,5
fort,1
continuance,6
pretension,1
prevents,1
attached,2
bounds,1
headsprings,1
stages,3
exerting,3
one-third,3
drive,1
claimants,11
ship,2
fraternal,2
vista,1
discriminate,3
locality,1
agreeing,1
generally,12
faction,5
felt,12
journey,3
exported,7
authorities,31
transfers,4
aware,1
happening,1
assume,10
daily,5
premiums,1
affirmed,2
profits,11
relieve,4
souls,1
mild,2
abundant,4
anticipation,2
depend,3
father,2
answered,2
finally,14
sovereignty,20
abundance,4
defying,1
advised,2
governments,60
banished,2
did,31
die,3
proposals,1
keepers,2
government],1
round,1
attracting,1
coahuila,2
adds,1
annals,2
international,4
unrestricted,2
filled,6
transportation,12
guardian,3
availed,2
french,8
wait,3
alto,1
comptroller,1
spheres,1
simultaneous,1
suggestion,1
useful,5
merely,9
regeneration,1
subverted,3
verge,1
troops,30
sake,2
france,15
peru,4
conformable,1
cooperated,1
lessened,2
unequaled,1
acceptable,1
insultingly,3
rigid,1
olive,1
effort,11
capturing,3
avoiding,1
quoting,1
growing,6
making,43
repressing,1
arrive,2
nearest,1
fuca,2
agent,8
council,1
strikingly,1
till,1
sword,3
sworn,1
map,1
long-deferred,1
may,364
mankind,4
destructive,1
indemnities,1
grow,1
man,10
relinquish,2
inexpedient,2
provide,16
deposit,5
deceive,1
framing,1
shield,5
gradual,2
pointed,1
stability,1
texan,13
interesting,9
policy,116
mail,29
main,5
texas,201
finance,1
views,17
sooner,3
touching,1
ensue,2
killed,1
possess,22
adjudicated,1
careless,1
seacoast,7
conventions,1
speculators,2
requesting,4
canada,1
jackson,3
interference,13
imperative,2
dutch,1
correct,7
assurance,6
earlier,8
felonies,1
california,49
advance,17
language,8
ministry,1
contented,1
exportations,1
think,11
frequent,3
first,61
cheese,1
question,66
guerrilleros,1
fast,1
suspended,8
carry,8
corporations,5
sounds,1
fourscore,1
discharged,11
little,12
unduly,1
escort,1
participated,1
bloodshed,2
eyes,3
adjourned,1
untried,1
cheap-postage,1
stipulation,4
undoubtedly,6
framers,8
protected,22
were,322
commends,1
snively,1
topics,1
spectacle,6
occupied,11
efficient,20
endangered,3
interior,11
performance,3
channel,1
paid,47
assault,3
complaints,3
hardships,2
conspicuous,1
especially,30
surprising,3
pernicious,3
reconquering,1
massacres,1
precise,3
show,5
protracting,2
accession,1
sites,1
elevate,1
treasure,3
behind,1
impunity,4
treasury,135
enthusiasm,1
sanguinary,1
get,1
contracts,9
designated,5
unimportant,4
hailed,2
nearly,19
distinctly,7
encroached,1
yield,11
summary,1
miles,28
executes,1
communicated,28
silently,2
declared,32
seas,8
seat,4
relative,3
declares,4
seal,2
rigidly,2
forecast,1
boundaries,13
enough,6
enumerated,1
across,5
august,24
parent,1
parental,2
quadra,2
pinckney,1
nationality,1
dates,1
unequivocal,1
according,29
dated,5
cognizance,1
holders,2
among,61
maintained,23
grants,20
writing,1
custody,3
considering,10
sensible,1
arts,7
capable,6
fellow-citizens,19
mark,1
regimental,3
acre,2
constituencies,2
borders,10
sensibly,1
derogation,1
offered,22
dangerous,9
declaration,9
those,77
sound,14
residence,2
superintendence,3
conferences,3
eventually,1
endowed,1
sincere,10
coffee,14
middle,1
sudden,6
wisely,4
movements,3
different,39
pay,28
same,120
speech,1
arguments,4
deference,4
struggling,2
exhaust,1
extended,40
annulled,1
running,3
territories--the,1
totally,1
one-man,1
drain,3
largely,7
substantive,1
amounts,7
consisted,6
gates,1
gaining,1
money,76
aspect,3
despoiling,1
statesmen,7
summer's,1
astonishment,1
extensive,15
heavier,1
sevier,1
admitting,1
credentials,3
disappointed,2
distrustful,1
acquainted,1
adams,1
either,39
served,3
voluntarily,6
robbers,1
specified,3
organizing,2
gross,2
confirm,2
footing,9
extensively,3
pioneer,1
patriotically,2
critical,1
expressing,1
moderate,9
husbandman,1
ratifications,15
manufactured,1
notable,1
unusual,4
broken,1
pretended,1
manufactures,18
manufacturer,5
conducting,5
stations,5
island,3
violence,4
practical,14
pockets,2
provisional,2
road,1
fallacy,1
lands,92
fertile,4
beacons,2
bountiful,1
actuate,1
blessed,2
strifes,1
strip,1
amassed,1
aggrandizement,1
acquiesced,3
distracted,5
manifestoes,1
decisive,1
passports,4
fanatic,1
replies,1
unsettled,5
hesitancy,1
annihilate,2
indisposition,1
well-understood,2
cessions,1
conqueror,10
affection,2
required,66
deliberation,4
deep,6
fellow,3
examine,3
deem,16
file,5
lifetime,1
fill,3
tedious,1
again,31
amendments,14
sufferings,4
designating,1
field,21
president's,4
fruitless,1
equitably,1
shelter,4
deriving,1
important,69
equitable,8
prudent,3
conclusive,9
havana,8
remote,3
casts,1
refutation,1
resolution,22
represent,5
forget,1
dollar,4
founded,6
postponing,1
inexpediency,1
children,3
reluctant,3
preserved,10
tranquillity,3
premium,3
returning,1
jalapa,2
fall,9
difference,10
applicable,7
puebla,1
neighborhood,6
withheld,5
titles,10
further,42
marksmen,1
misrepresent,1
stood,1
diffusing,3
judicious,1
tribute,1
public,263
movement,7
christi,6
promising,1
nation's,1
inconsiderable,3
disastrous,5
operating,3
commercially,1
hard-earned,1
misery,1
narrow,2
authorize,7
usurpation,3
sanction,19
armed,5
readily,6
suspensions,1
eye,1
distinct,6
benedictions,2
destination,3
two,91
cultivation,3
achieving,1
trist,5
landed,1
controlling,3
&deg,13
particular,11
none,25
hour,4
recall,6
guards,1
remain,35
pressing,2
del,15
subterfuge,1
abandon,6
expeditiously,1
deplores,1
share,2
conceding,1
sphere,3
minimum,13
numbers,18
purchased,8
creates,1
needs,1
obnoxious,1
comfort,2
amistad,1
sacred,8
advice,15
interpose,4
par,6
blood,8
coming,7
response,1
undecided,2
usurper,3
entry,12
crowded,1
deserted,1
responsibility,8
sect,1
pleasure,4
excepted,1
infant,1
rounded,1
fronts--on,1
appeals,1
through,24
heirs,1
existence,30
noncommissioned,2
suffer,4
possessions,18
energies,3
bosom,2
late,25
triumphantly,1
good,49
seeking,4
prejudices,1
inception,1
complain,7
mystery,1
easily,1
safe-keeping,7
porte,1
habits,5
insuperable,2
ports,53
harm,1
everyone,1
mental,1
house,66
energy,15
idea,3
engaging,1
furtherance,1
obtains,1
marshaling,1
mustered,1
lovers,1
creditor,1
acting,7
enforcing,3
extraordinary,22
senor,1
members,9
losses--and,1
benefits,7
omit,1
conducted,6
copper,2
embraces,4
waged,8
instances,10
done,31
embraced,20
wages,3
twenty,13
revive,2
least,12
obligatory,4
regulation,1
assumption,3
pains,2
rates,41
favorably,2
part,139
favorable,36
believe,13
inconvenient,2
farming,2
youth,1
contrary,18
supposed,12
treated,3
declare,9
emanation,1
ages,3
notwithstanding,19
recoined,4
nueces,22
confirms,1
orders,32
built,6
refute,1
assails,1
majority,23
build,3
province,18
carolina,1
chart,1
conspicuously,1
most,108
coercing,1
services,22
coterminous,2
southampton,1
faithless,3
particularly,2
rebels,2
disturbances,3
obligations,9
commissions,3
noblest,1
corresponded,1
relation,10
carefully,5
fine,2
find,12
giant,1
depended,2
dividing,1
ruin,4
distributed,4
unhappy,2
experiment,2
distributes,1
merged,1
prowess,1
permission,2
express,13
cheaper,3
courage,4
breast,1
annexation,36
safeguards,1
merchandise,9
forty-five,1
californias,10
resolve,1
unwarrantable,1
remove,4
overissues,1
common,29
semiannually,1
californian,3
tended,3
individual,12
gravest,1
surrendered,2
tender,1
materially,2
arbitrament,1
expert,1
superseded,7
smallest,3
prescribe,5
indiscriminately,1
reverse,3
appropriations,36
solely,5
annual,52
foreign,152
consume,1
point,20
simple,5
prosecuting,12
tennessee,1
simply,3
unsuccessful,3
asserted,9
throughout,18
suppressing,3
expensive,2
patiently,1
raise,13
create,2
secret,1
meeting,6
understand,3
prices,18
resisted,6
rupture,3
unnecessarily,2
strictest,1
bill,58
consular,1
indulging,1
vaults,2
impracticable,3
portugal,5
century,9
cents,7
violently,1
encountered,4
itself,34
confining,1
stubbornly,1
monroe,4
regulate,4
benign,3
development,4
moment,17
purpose,66
aggregate,5
predecessors,16
task,1
accumulate,1
forfeited,1
withdraw,5
toil,2
organization,16
snow,1
shape,1
openly,5
alternative,2
injuries,17
timber,3
wage,3
cut,4
cup,1
well-digested,1
source,25
deliberately,2
impoverished,2
administrative,1
excited,4
conformed,3
matters,2
foreigners,1
ambrose,1
follows,3
mint,11
valleys,1
often,15
collectors,2
absolutely,4
obliged,1
abundantly,3
back,4
strongest,2
insincere,1
examples,1
ourselves,13
pronounced,1
scale,2
decision,19
per,20
connecting,1
verbally,1
lard,1
augmenting,2
patient,2
taxing,5
remembered,1
peculiarly,1
continuing,5
fed,1
restrictive,5
goods,4
graduation,7
tenants,1
harassed,1
invading,5
framed,1
neutrality,1
bankruptcy,5
calming,1
controverted,1
manifested,7
derangement,1
forward,4
invite,12
adjusting,4
constitutionally,2
hoped,11
hopes,2
directed,29
rejection,4
cede,1
inestimable,2
repulse,1
constant,13
expedition,1
deprive,6
consulted,1
dispensation,1
prevail,11
brethren,3
coastwise,1
adjudicate,1
composing,1
dutiable,1
confine,2
prepared,9
restoration,13
fervently,2
oppress,1
ascertained,7
implied,3
failures,1
restraining,2
compose,3
fatal,1
agitating,1
putting,2
subservient,2
severely,2
respectful,1
disbursements,10
demonstrations,1
rivers,9
insertion,1
substituting,3
depression,4
contingent,1
doctrines,2
reconciliation,1
confided,2
giving,15
inconveniences,2
access,2
exercise,56
body,27
exchange,12
objects,33
others,33
luis,1
safer,3
irritating,1
extreme,6
remark,1
principally,1
clime,1
composed,5
presidents,1
private,13
extravagance,1
names,2
resolutions,10
lima,1
staple,1
punishments,1
reciprocity,4
themselves,47
assailed,2
engender,1
astoria,2
emigration,2
train,1
prizes,2
magnanimous,2
arranging,1
procuring,1
afflicting,1
escaped,2
account,16
obvious,8
praise,4
industrial,1
closing,1
admiralty,1
reserved,13
proportions,1
infantry,2
fulfillment,1
native,3
daring,1
holds,2
regions,4
responsibilities,7
attachment,6
stock,6
waters,5
collection,12
leisure,1
trifling,2
bind,1
lines,2
chief,9
subsequently,6
furnish,7
galveston,1
justifiable,1
alacrity,2
memorials,1
fortunate,2
negotiated,7
la,2
whereof,3
accredited,4
labor,23
resorting,4
willing,7
latitude,13
criminal,7
greater,31
insisting,2
kindness,2
day,54
february,24
warned,2
disregard,4
subagencies,1
buena,1
abrogation,2
live-oak,1
defend,15
wholly,9
messenger,3
postpone,1
red,2
approached,2
fourteen,3
retards,1
receipts,10
deprived,6
retain,5
facilitate,3
south,17
whoop,1
improvements,20
conscriptions,1
reached,6
owning,1
ancient,6
establishments,5
immovable,2
intermediate,5
acquiescence,4
sixteenth,1
commercial--would,1
completed,6
acquire,7
reaffirm,1
discretionary,3
loved,3
calamity,1
lover,2
visited,4
abolished,6
abstracts,1
fluctuation,2
deterred,2
tide,1
have,661
dictate,5
demonstration,1
complete,3
skillful,2
proportionately,1
concerns,3
provoked,1
savages,2
unless,20
procure,4
eight,3
preliminary,3
prisoner,1
payment,40
enthusiastic,1
request,13
absurd,3
occasion,13
selection,3
absorbing,2
supported,5
rebuke,1
knowledge,2
concurred,2
controls,1
ambiguity,1
inferior,7
equilibrium,1
regularly,5
bear,14
accrue,1
drawn,11
unauthorized,3
calling,3
excesses,3
fixed,3
gibson,1
conform,3
omission,2
constructing,1
exists,16
national,71
intensity,1
enhanced,2
watchfulness,1
imposition,3
attempting,2
discounts,2
difficulties,24
routine,1
progress,21
boundary,42
monarchy,10
deliver,5
firmness,1
instant,8
revoked,1
robberies,2
freely,1
taking,14
equal,33
attributed,2
fulfilled,2
ever-varying,1
conquered,21
swallow,1
masses,3
glorious,10
otherwise,11
compromising,1
agents,20
fostering,1
commend,2
vend,1
freeholders,1
flourishing,1
copies,7
tyler,1
devoting,2
proposal,6
curtail,1
define,2
arises,2
stationed,5
essentially,4
assert,7
one-sixteenth,1
general,108
arisen,4
volunteer,12
divisions,9
solemnities,1
plain,5
appearance,2
value,49
promoted,5
advisable,2
diminished,7
almost,19
delusion,1
captors,1
respected,5
commending,1
claimed,13
bloodless,2
privateers,8
administration,21
twelfth,2
frivolous,3
injured,6
practice,4
discredited,1
judgment,28
insure,4
paredes,28
retard,2
recourse,1
center,3
rapine,1
thought,8
position,24
arising,4
usual,3
emporium,1
ratify,2
executive,65
domestic,37
protecting,7
graduate,3
onward,3
lake,3
recommending,3
add,8
propositions,9
ought,23
resolved,4
judiciary,6
elapsed,4
displaced,2
like,15
inviting,2
admitted,17
works,6
accessible,1
hail,1
recommendation,12
proper,94
happens,1
discretion,13
economical,6
assuming,3
chains,1
manifesting,1
slight,1
expire,2
although,20
worthy,3
periodically,1
inconsiderate,2
about,15
actual,19
certainty,1
blessings,19
discard,1
tomb,2
introduced,2
injuriously,4
rendered,27
faithfulness,1
guard,9
ridge,1
exactions,2
rushed,1
awarded,4
avowed,10
amity,5
preparations,6
repeated,14
partially,1
constitute,18
wise,20
glory,8
wish,2
supreme,7
measure,40
well-defined,1
periods,5
proceeds,6
blighting,1
claiming,1
detail,6
reannexation,1
good-fellowship,1
enlargement,6
augmentation,2
acknowledgment,1
bulwark,1
oral,1
augmented,7
limited,24
unlawful,1
comparatively,8
facilities,8
collating,1
assembled,5
undisputed,2
violate,4
paris,1
whatsoever,1
under,222
pride,6
merchant,6
convening,1
risk,1
dispense,2
rise,5
every,88
vastly,3
reiterating,1
encounter,2
reciprocal,3
sunk,1
conceive,2
remoteness,1
barracks,1
enjoy,10
infancy,3
construed,3
consistent,4
fairness,1
estimates,3
direct,10
disciplined,1
estimated,31
peace--a,1
solemn,24
selected,4
liberty,20
causes,27
conduct,20
supplies,16
excises,1
ulterior,2
hundreds,1
humility,1
represented,12
path,2
generals,1
auction,3
borussia,1
changed,5
stipulates,1
proportioned,1
depreciated,1
hard-fought,1
abolition,1
stipulated,8
settled,22
punishment,10
erected,1
patience,1
would,337
distributing,1
acceded,1
correspondingly,1
recharter,2
excellent,2
casualties,2
must,111
me,40
join,2
entertained,14
boldest,1
deficiencies,1
mr,33
dragoons,3
my,194
fortress,1
ingenuity,1
florida,8
preserving,11
gordo,1
times,21
oppressing,1
guarantee,1
ceremony,2
legislate,4
end,29
topographical,1
writers,2
adjacent,1
widespread,2
plighted,1
description,7
mouths,2
coffers,1
demanding,3
parallel,14
splendid,1
acknowledged,15
unpunished,1
perform,12
ultimate,2
enter,14
executed,11
interpretation,3
sovereignties,1
over,81
balize,1
london,6
expectations,2
exhibits,1
comprehend,1
destroyed,4
ceding,2
adventurously,1
iowa,1
diseases,1
prevented,10
disreputable,1
superintendents,1
netherlands,4
notified,1
filling,4
victory,6
each,53
wantonly,1
lasting,1
consolidate,1
prohibit,1
signing,1
depress,3
fraught,1
god,2
pensacola,1
laid,11
newly,3
twenty-five,1
independence,35
numerical,1
major-generals,1
free,63
aforesaid,4
management,6
formation,2
wanted,2
laborer,2
correctness,1
days,10
outfits,1
hopeless,2
already,28
encouraging,1
rank,8
occupancy,5
sober,1
revival,1
peacefully,2
ton,1
too,23
percentage,1
consented,1
reparation,2
murder,2
serve,11
took,16
negotiating,1
solicitor,1
kindest,1
incur,2
western,24
frankly,1
final,15
classes,26
lbs,1
advising,1
protract,2
unaffected,2
appreciating,2
-,1
isolated,1
thorough,1
localities,3
mailable,1
propitious,2
though,30
plenty,1
commanding,18
coin,12
constancy,1
prevails,2
flow,4
treaty,207
reputation,1
enterprise,3
entertaining,5
levying,11
reductions,1
constituent,1
earth,9
spite,1
situations,1
delays,1
institution,6
studiously,1
announce,2
imperceptibly,1
ecclesiastics,2
hostility,10
guatemala,1
despite,1
report,56
reconstruct,1
fabrics,1
countries,64
anxiously,4
states--that,1
twice,1
ruins,2
farther,1
resist,9
corrupt,3
disturbing,1
discriminating,7
accede,6
capacity,9
temptation,2
approach,4
discovery,1
reiterate,4
weal,1
weak,3
however,37
devout,2
cashiers,1
improve,4
protect,26
fault,1
extracts,1
unheeded,1
expense,19
exhibit,3
self-respect,2
confide,1
abandoned--an,1
trust,11
conference,1
incomparable,1
beef,1
been,645
confident,2
spread,4
expected,14
captives,2
refuted,1
affixed,2
palladium,2
deliberations,7
apprehension,3
lessen,1
kentucky,1
n,1
inviolably,1
stopping,1
conto,1
expenses,33
containing,6
suggest,4
prussia,2
overstep,1
advances,1
several,50
inventors,1
published,3
action,41
workings,1
insisted,4
shortly,8
embarrassments,6
possessed,11
ocean,21
hearty,1
greatest,3
incapable,3
mother,1
hearts,3
alabama,2
possesses,3
departed,3
proposed,37
proposes,3
grades,3
transporting,4
followed,6
propitiate,1
humanity,6
gave,14
casting,2
bands,9
advanced,12
apart,1
specific,6
offices,3
officer,17
arbitrary,7
successfully,11
election,6
roamed,1
escape,5
indirect,5
contests,1
perfected,1
embodied,1
proceeding,5
surveyor-general's,2
establish,26
companions,2
everything,3
subordination,1
splendor,1
