,66
glad,2
presumed,1
town,3
dey,1
none,7
fatal,2
hour,1
offender,1
science,1
irritations,4
abundant,1
forbearance,3
remain,14
pressing,1
sent,13
liman,1
learn,6
abandon,2
disposal,1
ex-bashaw,1
history,5
purchases,1
compare,2
seaports,2
prompt,3
saltpetre,1
division,2
courtesies,1
requisitions,1
share,3
states,96
collision,2
breathing,1
numbers,14
purchased,3
sense,5
station,4
cultivate,8
allege,1
action,8
condemn,1
information,39
needs,1
engages,1
court,6
rather,5
enjoined,1
comfort,3
conducted,4
ratified,1
foreseen,1
occasionally,2
earnings,1
sacred,2
extinguished,6
relinquished,1
acknowledging,1
lakes,2
tried,2
communicating,1
emulate,1
suppose,1
vincennes,1
derived,1
different,11
roads,3
reflect,2
blood,4
coming,3
invasion,3
geometrical,1
authentic,1
a,513
refuse,2
short,9
chiefly,6
interpolated,1
following,2
louisana,4
author,1
departure,5
ante-revolutionary,1
perhaps,9
shore,2
insubordination,1
sect,2
shade,1
functionaries,4
banks,2
pleasure,6
souldier's,1
help,3
aided,3
furthering,1
developed,1
advised,1
soon,23
trade,8
disabled,3
held,6
attitude,1
paper,2
through,24
enumeration,2
committed,18
existence,1
suffer,1
its,132
inquiries,1
style,1
machineries,1
rapidly,3
possessions,5
susceptible,4
border,1
greatly,1
fate,2
bosom,1
fruitful,1
late,13
resort,5
systems,1
followers,1
travelling,1
posture,2
might,33
good,46
return,20
incumbent,2
persecutions,1
seeking,2
food,4
propose,6
delivered,7
noticing,1
floating,1
walls,1
thirty-firstth,1
commodore,1
accumulate,1
complain,1
association,3
instructions,12
mystery,1
easily,2
erection,2
hereafter,8
occasions,8
level,1
spinning,2
other-wise,1
courses,1
habits,3
eager,1
repayment,1
insuperable,1
found,25
residing,2
friendship,28
ports,10
characterized,1
referred,2
heavy,3
despatches,1
harm,1
england,1
pirates,1
weight,5
sincerest,1
generation,3
house,16
energy,5
beneficent,1
reduce,3
brother,5
investigated,1
countrymen,2
expect,8
undertake,3
operation,5
beyond,18
event,8
really,2
peltry,1
try,2
flower,1
trusty,2
probates,1
throes,1
temporary,5
projected,2
trusts,2
enjoyment,1
acting,5
north-eastern,1
safety,25
urgent,1
fortitude,1
get,3
induced,3
issue,13
appearances,2
attentions,2
seizures,1
reporting,1
expeditions,2
belief,2
circumstance,6
favored,2
offensive,1
spirituous,2
difficulty,4
reason,22
sacrificed,1
disposition,7
ask,10
teach,1
earliest,1
beginning,6
sown,1
revolutionary,1
definition,1
retained,1
just,25
omit,2
landsmen,1
year's,1
american,6
prejudice,2
jurisdictional,2
circuit,1
expedient,8
consequence,3
southwardly,1
fallen,3
exhibited,3
kaskaskia,3
uncontrolled,2
concluded,4
limestone,1
probability,1
feel,6
recruiting,1
belligerent,12
despatched,3
maritime,4
number,24
preservation,5
instances,1
enlarged,1
unexpected,2
done,24
defects,1
exertions,4
peaceable,6
heads,1
temperature,1
leading,1
coasts,4
threatening,2
obedience,4
least,4
belongs,5
regulation,1
transcendent,1
gibraltar,2
passed,7
compromise,1
hundred,13
finances,3
store,3
temptations,1
attendants,4
justly,7
imperfect,2
statement,8
wrongdoer,1
relieved,1
indignant,1
immediate,11
consuls,2
part,46
favorable,7
risks,1
bonds,1
recourse,1
believe,8
convinced,2
jefferson,5
diffusion,1
ste,1
kind,8
recieved,1
kindly,2
lament,1
miseries,1
anticipate,1
instruction,1
prejudged,1
dispensed,1
nevertheless,3
determined,4
contrary,9
supposed,6
insulted,1
toward,24
cloudy,1
declare,2
deciding,1
maltreated,1
exert,3
strengthen,3
valor,1
heaviest,1
ages,2
defect,3
guarding,1
acknowledgment,2
admitting,1
orders,16
vulnerable,1
revisal,3
sell,8
lie,3
retracted,1
evasion,2
depending,2
superior,4
enterprize,1
officers,27
reliance,3
conforming,1
majority,4
internal,11
useless,3
comprehended,1
inconsistence,1
finding,2
anxiety,2
province,1
added,8
turkish,1
inference,2
amities,1
measures,29
reach,9
quota,1
unused,1
most,38
vindication,1
bridle,1
plan,1
undertaken,4
services,6
seasons,1
engagements,2
transcending,2
approved,7
appear,8
reward,2
unequal,1
mineral,2
seize,2
mobile,3
meriwether,1
sometimes,11
cover,6
shortly,3
concessions,1
succor,1
creeks,4
weigh,1
charged,8
lying,5
perseverance,2
thomas,1
celebrated,1
particularly,14
barter,1
gates,1
commissions,5
sundry,1
authors,1
emoluments,1
inflexibly,1
session,24
relation,2
laments,1
arming,4
superceded,1
securing,3
fine,1
find,16
occupation,2
completion,1
current,9
professedly,1
depended,1
dividing,1
northwestern,1
justice,33
unremittingly,1
ratify,1
distributed,2
unhappy,1
savannah,3
indian,20
multipled,1
circle,2
indifference,1
sure,3
his,82
founding,1
unconsidered,1
dependent,2
exaggerating,1
prohibiting,1
express,6
assumed,5
trees,1
informants,2
remedy,2
courage,1
actions,2
compass,3
adhered,1
during,23
him,25
enemy,9
resolve,1
contagious,1
co-operate,3
adhering,1
retaliation,1
remove,3
preying,1
complained,1
rob,1
common,6
recommendations,1
newly-adopted,1
obscure,1
river,34
precaution,3
insensible,1
approaching,1
seventeen,1
set,3
patriotism,4
correspondences,1
convenience,2
creator,2
throwing,1
intemperate,1
opposing,2
instituted,1
plough,1
manning,2
see,32
individual,7
are,205
sea,16
tender,3
close,5
constellation,1
embarking,2
feared,1
resumed,1
repairs,4
learnt,3
spirits,3
explored,1
firmest,1
prevails,1
escaped,1
smallest,3
various,8
disinterestedly,1
assistants,1
tho',2
birds,1
ayour,1
knowing,2
accountabilities,1
candor,2
recently,7
prescribe,2
sold,8
sole,1
enormity,1
untouched,1
incident,2
succeed,1
turning,1
opposition,4
competent,8
relying,2
legislature,32
both,22
prospects,1
garrison,2
last,54
attainment,1
influential,2
solely,1
annual,8
_bona,1
foreign,29
portages,1
connection,2
cultivators,1
retarded,2
poverty,1
corrupt,1
whole,31
finds,1
baltimore,1
volcanic,1
distress,4
point,16
acted,3
ravages,1
allegiance,1
whatever,16
deposits,1
improper,1
tennessee,4
agents,5
capabilities,1
aggressors,1
church,2
vessel,14
asserted,1
detaining,1
suppressing,2
civilize,1
expensive,1
frosts,1
pr,1
decline,2
intestate,1
java,1
raise,3
inadmissible,1
privation,1
unaided,1
damp,1
acceptance,1
political,8
due,24
whom,25
reduction,3
practicable,5
maintenance,7
collected,7
threaten,1
territory,8
meeting,14
delights,1
firm,6
affectionate,3
modern,1
consume,2
fertility,2
propositions,2
frequenting,2
remark,1
else,1
fund,5
moderation,5
understand,1
representative,2
demand,2
prices,1
transacting,2
towns,7
surveys,1
rupture,3
unnecessarily,1
expended,1
plants,1
georgia,2
uncertain,6
look,5
solid,1
judicial,1
renouncing,1
elections,1
inconvenience,1
pace,2
while,28
replaced,1
pressed,2
behavior,1
error,3
endanger,3
fleet,1
extinct,1
animated,1
guide,3
owed,1
concurrently,1
twenty-seven,1
costly,2
impracticable,1
agitation,3
florida,1
north-western,1
tendered,1
herein,1
evident,1
encountered,1
rio,2
itself,19
owes,1
seen,15
ready,18
pronounced,2
rid,1
alliances,1
acquires,1
demarkation,1
increased,4
acknowledgments,1
ample,1
grant,2
wherein,2
shorter,1
benign,1
repel,3
complaints,1
modification,1
advise,1
dozen,1
forgiveness,1
conflict,1
higher,1
calculation,1
used,5
exigencies,1
paths,2
assignment,1
island,2
fulfilment,1
yesterday,2
attempted,1
obstructed,3
patriotic,2
moment,13
arrived,4
purpose,24
necessity,9
birch,1
wholesome,2
usefully,3
justifiable,1
predecessors,1
recent,1
broils,1
expend,2
task,1
supersede,2
herewith,1
cumberland,5
urgency,1
suspicious,1
grind,1
person,9
edge,1
regulating,2
withdraw,6
unratified,1
organization,4
stating,2
prevention,1
ambassador,1
cabins,1
presume,1
salines,1
commotion,1
buchanan,1
settlements,4
reviewed,1
shape,1
intervals,2
questions,5
using,1
vigilant,1
useful,19
alternative,1
injuries,7
down,5
discipline,1
tables,1
accepted,1
$,10
also,43
reap,1
excites,2
danger,13
fitting,1
exclusively,2
pillars,1
source,14
subjects,10
dare,1
depravity,1
harmonize,1
distinguish,1
mandan,1
profitably,1
remaining,9
surprised,2
build,1
complaint,2
habeas,2
forces,3
vindicate,1
demands,13
conformed,1
instructors,1
hereinafter,1
dominions,2
joined,1
matters,8
game,1
modifying,1
formal,3
modifications,3
lost,4
relied,1
follows,1
commanders,4
resorted,1
separately,1
communications,10
continue,9
yields,1
popular,1
tribes,17
essential,3
amicably,2
bigotry,1
navies,1
often,5
aliment,1
senate,14
embroil,1
fathers,7
some,70
back,5
necessaries,6
understood,4
strongest,1
towards,2
sages,1
sight,1
meditated,2
advancement,2
incidentally,1
hazarded,1
pale,1
ourselves,14
amicable,2
kinepox,1
annually,3
scale,4
permanence,1
defamation,2
beneficially,1
absolutely,1
shall,128
reenforcement,1
per,2
crisis,5
competitions,1
providence,5
civilization,2
zealously,1
iowas,1
innovation,1
convulsions,1
invade,1
be,538
varying,1
object,21
run,1
taxing,1
successively,1
continuing,3
use,22
refused,2
well-ordered,1
consolation,3
plots,2
relating,1
dictated,1
abroad,8
wealth,1
ouisconsin,1
faith,11
goods,1
blockaded,1
anything,1
plunder,1
exaggerated,1
completing,2
therewith,2
conciliatory,2
regular,12
militia,23
aggravations,1
consequently,8
silence,1
fulfil,2
hudson,1
plenty,2
necessary--it,1
into,65
within,69
falsehood,2
invading,1
framed,2
nothing,9
appropriate,1
controversies,1
conscientious,1
france,17
guaranty,1
gun-boat,1
tenth,1
eleven,2
spending,1
governed,1
placing,1
question,7
cherished,2
long,24
accountability,2
ordered,6
occupy,4
inconsistency,1
admiral,2
suit,1
forward,4
singled,1
restraints,1
manufacture,4
considerably,4
himself,9
an,124
invite,1
duly,1
adjusting,1
frost,1
instalments,2
sounder,2
fisheries,1
atlantic,4
pacific,5
usurp,1
conformable,1
hopes,1
line,13
cultivating,1
considerable,7
raising,6
directed,8
patriot,1
rejection,1
entry,1
consist,1
fulfilling,1
vacancies,1
declarations,3
up,28
us,143
gratifying,1
commiseration,2
growth,2
accustomed,1
mature,2
triers,1
approaches,1
similar,4
called,23
imposts,2
sort,1
associated,2
reconcile,1
corrective,1
enjoins,1
metal,1
influence,3
doubled,1
singly,1
deprive,1
single,5
warning,3
unwise,1
federative,1
treaty,11
prevail,2
hail,1
cotton,1
brethren,17
rainy,1
ancestors,1
adhere,1
commander-in-chief,1
fixing,1
peace,83
water,9
occasional,1
application,4
points,11
enquired,1
income,4
department,7
unjustifiable,1
confine,1
wishing,1
fugitives,2
smiles,1
draw,4
testate,1
accidental,1
oblige,1
prosecution,1
pretended,2
prepared,8
regulations,2
proclamations,1
restoration,2
validity,1
utterly,1
bulwarks,1
sides,2
rightful,1
rallied,1
independently,1
land,33
happier,4
esq,1
indissoluble,1
age,4
required,6
departments,1
concernment,1
excercise,1
ascertained,9
implied,1
arisen,2
presenting,2
bribe,1
intentional,1
having,25
relinquishment,1
once,8
essay,2
delaware,1
restraining,2
issued,2
results,1
existing,9
alien,1
arranging,1
farms,2
proposition,4
fog,1
delawares,2
go,24
sacrifices,2
contributions,2
magnifying,1
seemed,2
compact,1
compose,1
baron,1
susquehanna,1
furnished,8
haven',1
description,2
avoid,2
jealousies,2
young,5
send,5
suffrages,1
literary,2
lower,2
excluded,3
blended,1
moderated,1
pleasing,3
friendly,26
resources,14
schooner,1
stocked,1
retire,4
wished,4
expressing,1
reserved,6
continues,4
prudence,2
accommodations,1
indication,2
wishes,1
putting,2
size,1
frigates,4
yourselves,8
adversary,1
continued,7
defamatory,1
arrange,2
timely,2
severely,1
understandings,1
barbary,7
respectful,2
harbor,4
positions,1
notes,3
sanctions,1
watered,1
anxious,5
race,1
verdict,2
depositories,1
detachments,2
inspection,1
noted,2
rested,1
comforts,7
pleas,1
limitations,1
smaller,3
compensated,1
pledge,1
punishing,1
burdening,1
allurement,1
mediterranean,13
rivers,12
undertakers,1
fold,1
enclosed,2
substituting,1
licenses,1
believes,1
auspices,2
confided,3
apparatus,2
giving,4
assisted,1
expressed,4
inconveniences,1
access,2
paying,2
experiment,5
capital,3
incidents,2
ammunition,1
exercise,16
body,3
advantageously,2
led,2
degree,8
exchange,2
mistake,1
gathered,1
vexatious,1
commercial,8
jointly,1
antirepublican,1
umpirage,1
growing,6
explore,4
objects,19
let,17
sink,1
separation,5
others,42
consideration,25
canals,3
fifteen,3
suggest,2
settling,3
great,66
engage,6
northern,6
pressure,2
receive,16
involved,4
larger,4
extreme,1
leaving,6
imperfectly,1
resulting,2
defeat,3
principally,1
opinion,15
residents,1
makes,3
honor,6
distresses,2
named,2
foresee,1
heart,2
forbid,3
win,1
juries,2
elmslie,1
private,16
mariners,1
analogous,2
names,3
engendering,1
apply,8
desiring,1
standing,2
confidence,29
affording,1
from,229
agreeably,1
consumption,4
&,71
remains,6
illegal,3
encroachments,1
examined,1
ministers,10
next,4
neighborly,2
few,9
assuring,1
doubt,7
examination,3
reciprocity,1
save,2
disaffected,1
agreeable,1
themselves,28
forefathers,2
refusal,1
possession,4
gained,1
parliament,1
formally,1
comparison,1
becomes,2
patrol,1
about,9
cooperate,2
vicinage,1
carrying,9
prizes,1
deflect,1
gladly,2
procuring,4
disabling,1
appointed,6
women,5
entangle,1
sweetener,1
account,5
animals,3
augment,1
embarked,2
this,178
kindness,2
when,51
endearments,1
obvious,1
publications,1
servants,2
universe,1
accrued,2
meet,18
nurture,1
conformity,4
dissolve,1
proof,3
control,3
violence,3
indulgence,3
process,3
lock,1
infantry,2
tax,1
purposes,16
high,14
effectively,1
promptitude,5
something,1
perplexities,1
sought,2
wonderful,2
auxiliaries,1
native,5
seizing,2
summers,1
united,72
surrounded,1
pure,1
destroying,1
portage,2
holds,1
arrangement,5
delay,6
procured,1
unquestionably,1
sentiments,5
attachment,4
frontiers,2
instead,11
establishment,9
revolts,1
stand,2
attend,1
billows,1
farm,1
stop,3
incompetence,1
act,29
collection,2
denounce,1
chiefs,4
abuse,3
preferred,1
preferring,1
multiplication,1
re-entering,1
cheaper,1
daring,1
readiness,9
introduced,1
light,5
arduous,2
element,1
commodities,1
gulph,2
chief,2
spain,26
alienation,1
tenure,2
deeply,2
volunteers,3
discussion,6
furnish,10
preparing,3
six,5
aimed,1
sanctioned,2
tribe,4
wit,1
insight,1
encouraged,2
equally,5
doubtful,1
produced,11
alacrity,1
superintending,2
including,3
directs,1
cruise,1
mentioned,4
interpreter,1
missisipi,2
earlier,3
perfect,3
traders,7
exclusion,1
unstained,1
decay,2
chosen,4
witnesses,1
ships,3
whereof,2
labor,11
meantime,13
previously,2
permanent,3
restrain,5
choose,1
instruments,5
latitude,3
covered,2
criminal,3
forest,3
eastward,2
prosper,3
greater,7
descendants,1
plenipotentiary,1
washington,3
practice,4
dock,1
discomfiture,1
hands,8
front,1
impaired,1
rotation,1
republican,4
day,21
sterret,1
successor,3
discontinue,3
articles,14
february,1
husbandry,3
disobedience,1
progressive,1
undertaking,3
traced,2
identified,2
sufficiently,9
magnitude,2
transmitted,3
mode,3
truth,10
disregard,1
accounts,8
stock,9
uninteresting,1
bastrop's,1
experienced,2
prevailing,2
commonwealth,1
federalists,1
illy,1
tents,1
doing,5
unshaken,1
globe,2
cultivated,2
pursuits,8
funds,1
piankeshaws,2
constitute,2
society,6
decays,1
thirteen,1
measure,18
relater,1
our,452
irregularities,3
agriculture,14
wander,1
special,10
out,21
respects,1
hesitate,1
honorably,1
sentiment,3
decision,3
arriving,1
defend,2
singular,1
unlawful,6
investigate,1
impartial,2
potomac,1
mediated,1
disappear,1
unprepared,1
thriving,1
apprehends,1
cause,3
waters,33
announced,1
iberville,2
shut,2
await,1
alleged,1
spot,2
activity,4
promptly,2
fourteen,2
completely,3
york,7
jurors,1
conflicts,1
embarrass,2
delinquency,1
avowed,1
organ,1
receipts,14
repairing,4
squadron,5
yard,2
prepare,3
bashaw,1
could,35
diminished,2
david,1
length,10
ratification,5
qualification,1
mortal,2
barriers,1
retain,2
facilitate,2
south,2
organized,2
sacredly,1
binding,1
seasonably,1
possessing,1
powerful,3
scene,3
hitherto,3
facility,1
improving,5
improvements,7
seasonable,3
sacs,1
representations,3
occurences,1
unworthy,1
bastrop,1
captains,1
quality,1
endemic,1
legislative,8
ancient,1
reference,2
uniting,2
bears,2
unknown,1
durable,1
unequivocal,1
seat,6
system,8
relations,21
their,344
attack,7
intermediate,2
cautions,1
acquiescence,3
travelled,1
perfectly,1
belligerents,2
fairest,1
painful,2
misunderstood,2
interests,28
accompany,1
punish,1
completed,1
exactly,3
contribute,3
dreary,1
devoutly,1
alterations,1
well-organized,1
oconee,1
reflecting,3
ascendant,1
unexpended,1
branches,4
inestimable,2
herself,2
haven,3
lightening,1
ben,1
warfare,1
fruitless,2
commandant,3
submitted,4
armament,1
frugal,1
compensation,1
bey,2
loves,1
cahokia,2
visited,2
abolished,1
providing,12
distinguished,5
steer,1
descriptions,2
frontier,4
enforced,1
false,8
lightly,1
lines,3
trusting,1
olcofauhatche,1
tide,3
fail,2
buy,5
sincerity,3
have,330
dictate,1
need,8
exhibit,1
turn,1
assurances,13
levelled,1
complete,5
necessities,1
documents,5
licentiousness,2
inhabiting,4
theoretic,1
forgotten,1
agency,2
able,14
purchasing,1
outward,1
usefulness',1
concerns,4
which,384
discriminations,1
honestly,1
disclosure,1
competence,2
accuracy,2
savages,1
agitations,1
regard,3
unless,7
allow,1
combat,1
who,61
procure,2
predicament,1
intentions,2
cipher,1
connected,2
preparations,8
preliminary,2
emancipation,1
solicit,2
payment,6
concerned,3
probable,6
repay,1
deny,1
consequences,1
neighboring,7
inconvenient,1
request,4
disease,3
pretext,2
face,2
looked,1
_in,2
proceedings,13
tripoline,2
fide_,1
rendezvous,1
occasion,14
constrain,1
fact,3
eminently,1
impression,2
repartition,1
selection,2
chances,1
text,1
agreed,4
overwhelmed,1
bring,14
well-being,3
disjoined,1
domiciliary,1
soldiers,1
fear,5
asylum,1
pleased,3
handmaid,1
principal,22
nearer,1
inspiring,1
provisional,4
knowledge,8
earned,2
redressing,1
conciliate,1
quickened,1
entangling,1
controls,1
should,86
jan,1
uninterrupted,1
planted,2
rendering,3
constituents,6
attained,1
employed,13
bourbon,1
local,3
hope,14
equilibrium,1
meant,4
embargo,4
doubting,1
currituck,1
monuments,2
convert,1
bear,6
divisions,1
firmly,1
ones,1
legitimate,1
words,4
probably,7
emissaries,2
ascended,1
aiding,4
places,14
unauthorized,3
ended,1
approach,4
fixes,1
secret,1
taxes,8
calling,4
whether,44
artificers,1
she,17
dangerous,2
ohio,17
fixed,6
generations,1
view,14
endowed,2
europe,20
multiplying,2
eighty,2
exists,1
prayers,2
acquired,7
persist,1
national,7
packet,1
accused,1
merits,2
usefulness,1
desperate,1
agricultural,2
humane,2
watchfulness,1
awaits,1
imposition,1
frankfort,1
attempting,1
hunter's,1
sails,1
tend,7
favor,11
state,71
difficulties,8
injustice,2
closed,2
effect--no,1
wabash,5
progress,10
wilds,1
frustrated,1
expiring,1
bought,1
ends,1
attention,16
weighing,1
bed,1
opening,4
importance,9
joy,1
tombigbee,1
deliver,2
agencies,1
ignorance,2
embarrassment,1
bottomed,1
firmness,3
key,1
thank,4
undetermined,1
restrictions,2
planned,1
defense,10
limits,32
career,1
freely,2
taking,9
equal,18
minds,6
assure,2
admit,6
manifestations,1
streams,2
multiplications,1
auctions,1
hospitalities,1
foe,1
passing,4
estimation,1
safely,6
otherwise,7
travellers,1
bearing,4
wall,1
dispose,1
habitual,4
batavia,1
amounted,3
diminution,4
kings,1
withdrawn,3
mourning,1
cloathing,1
second,2
addition,3
it's,5
wills,1
general's,1
copies,2
cent,2
restless,1
willing,6
treat,2
entitle,3
enlarging,1
waste,3
louisiana,11
remedies,2
suggested,1
adopted,1
corresponding,1
reasonings,1
stationed,3
league,1
route,1
sufficient,21
climate,4
intelligent,1
assert,1
finished,2
disorderly,2
expenditure,1
angles,1
ours,11
improved,2
general,43
present,45
volunteer,1
homes,2
garrisons,1
abandoned,1
appropriations,6
appearance,1
britain,4
value,3
augusta,1
will,324
riper,1
hovering,3
deem,1
eaton,1
advisable,1
instantly,1
extracts,1
supervenes,1
offending,1
interchanged,1
freeman,2
apprehend,1
incontestable,1
thus,13
designs,6
encouragement,7
clearly,1
affliction,1
arrangements,8
demanded,1
tenor,1
claimed,2
mover,1
failed,1
ransom,1
well-disciplined,1
watchful,1
denial,2
barron,1
untoward,1
landmarks,1
administration,13
cross,3
unite,3
propensity,1
parts,20
northwest,1
geographical,1
party,9
infer,2
difficult,3
injured,3
conflicting,1
material,4
columbia,2
cavalry,2
proscribe,2
conceived,1
upon,8
effect,27
quarrels,1
installments,1
privations,1
aforesaid,2
laborer,1
infinite,2
liberality,1
judgment,8
destruction,4
insure,3
scarcely,4
transaction,4
off,3
reflection,2
fully,2
i,212
approve,4
obstacles,1
well,38
thought,23
retiring,1
touching,1
command,6
english,4
hazard,1
position,8
arising,3
deputations,1
usual,7
restore,5
stores,7
less,21
moments,4
claiming,1
accurate,1
executive,20
domestic,12
obtain,5
sources,3
batteries,5
distant,9
fishing,2
hauled,1
protecting,2
skill,2
illinois,4
happiness,18
afflicted,1
rapid,4
entire,4
supply,5
erie,1
lake,3
recommending,1
outlines,2
arresting,1
arrest,7
add,4
combine,1
maintaining,2
citizen,7
cruisers,6
earnestly,1
rescind,1
indignation,1
ought,11
burthened,1
candid,4
sick,3
provisions,12
government,66
judiciary,3
republics,1
built,3
five,12
know,7
burden,1
press,5
immediately,16
amply,1
force--one,1
countervailing,2
loss,7
necessary,74
like,12
success,5
passion,1
perpetual,1
admitted,5
payments,7
lose,3
become,21
repressed,2
works,7
page,1
sign,1
amendment,3
decease,1
because,8
disbelief,1
tells,1
faithfully,4
searching,1
authority,27
motive,2
hasten,2
convey,2
oblivious,1
proper,21
home,12
proofs,2
employment,4
march,1
happens,1
yazoo,2
leaf,1
lead,6
severance,1
promotion,1
objected,1
warefare,1
mines,1
salaries,1
does,5
discretion,5
wilkinson's,1
economical,1
reimbursements,1
philadelphia,1
demonstrated,1
regain,1
conference,1
manifesting,2
unassailed,1
reaching,2
journal,2
interval,1
lieutenant,2
conveyed,1
although,8
worthy,7
posterity,2
weaving,2
loans,2
swept,1
retribution,2
pike,1
sister,2
naturalization,1
actual,7
carried,17
extension,6
enquiry,2
freedom,10
certainty,4
intimations,2
dependence,1
urged,1
blessings,5
upward,7
persuaded,4
circumnavigation,1
revise,1
injuriously,1
own,60
letters,8
final,3
wilderness,1
owe,4
medecine,1
instalment,1
guard,6
weather,1
promise,1
esteem,2
lawful,3
desireable,2
additions,2
utility,4
doubtless,7
terminated,1
mississippi,37
stocks,2
rejoice,1
additional,5
confident,1
transfer,1
reciprocate,1
noticed,2
intention,2
inasmuch,3
recognised,1
upwards,2
specimens,1
function,1
fiscal,1
receipt,3
north,5
inroad,1
amity,4
but,139
volume,1
admonish,1
neutral,9
construction,8
tingey,1
gain,2
courts,3
assail,1
highest,3
witness,2
he,46
count,4
highly,2
baptist,1
made,47
wise,3
glory,1
annuities,1
vigor,1
wish,21
variations,1
signed,5
excitement,2
placed,13
below,1
limit,2
distribution,2
strengthens,1
cordial,3
supreme,2
entering,4
unanimity,1
resting,1
devise,1
inadequate,1
betrayed,1
exceeded,3
appropriated,5
denote,1
periods,2
goodness,3
plundered,2
partly,3
education,5
pit,1
counteract,1
deeper,1
effected,9
planting,1
mutual,11
compared,1
rumors,1
efficacy,5
contest,4
indulged,1
attacked,2
oregan,1
forests,1
lately,4
longer,3
other,106
details,4
branch,3
mass,4
outlet,1
gallantly,1
conclusion,1
cheapeake,1
repeat,3
kinds,2
discretionary,1
oppression,4
treason,1
june,2
shown,2
stay,1
fermentation,1
enlargement,2
augmentation,5
agonizing,1
friends,16
incurred,7
calamitous,1
appoint,2
auxiliary,1
prevalent,1
described,1
oral,1
space,2
sanctimonious,1
rule,3
portion,14
transaction--and,1
reached,1
lives,3
commencement,2
augmented,2
